"CUST_ID","BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE","Card_use_type","Months_used_for_Purchase","Monthly_Avg_Purchase","Months_used_for_cash_adv","Monthly_Avg_Cash_Adv_Amt","N.o_of_purchase_trans","N.o_of_cash_adv_trans","Limit_Usage","Payment_Ratio","kmeans_model.cluster"
"C17710",215.475718,1,670.65,300,370.65,0,1,0.083333,0.916667,0,0,18,3000,366.634123,185.037922,0.3,12,"Both Purchases",12,55.8875,0,0,37,0,0.0718252393333333,1.98139991541842,"3"
"C17711",108.857699,1,3224.34,3224.34,0,0,1,1,0,0,0,39,1500,2752.565833,123.696831,1,12,"One-Off",12,268.695,0,0,83,0,0.0725717993333333,22.2525169864699,"3"
"C17712",7.215615,0.272727,54.45,54.45,0,0,0.083333,0.083333,0,0,0,1,2000,160.130111,205.168209,0,12,"One-Off",1,54.45,0,0,54,0,0.0036078075,0.780482082387335,"1"
"C17713",1736.930299,1,616,0,616,0,0.916667,0,0.916667,0,0,11,1900,803.881382,644.158808,0,12,"Installment",11,56,0,0,56,0,0.914173841578947,1.24795527440805,"2"
"C17715",1372.083399,1,800,0,800,0,0.833333,0,0.833333,0,0,10,1200,1190.700111,2461.558168,0,12,"Installment",10,80,0,0,80,0,1.1434028325,0.483718047567991,"2"
"C17717",254.94701,1,2870.83,2655.15,215.68,0,1,0.818182,0.727273,0,0,54,7500,2461.126057,194.290114,0.9,11,"Both Purchases",11,260.984545454545,0,0,53,0,0.0339929346666667,12.6672737296351,"3"
"C17718",15.813502,0.636364,120.88,0,120.88,0,0.416667,0,0.416667,0,0,5,5000,258.872386,128.94568,0.5,12,"Installment",5,24.176,0,0,24,0,0.0031627004,2.00760805635365,"1"
"C17719",77.383767,0.636364,2321.87,1212.87,1109,0,0.583333,0.166667,0.583333,0,0,22,1900,2071.265301,88.997719,0.363636,12,"Both Purchases",7,331.695714285714,0,0,106,0,0.0407282984210526,23.2732403063049,"3"
"C17720",849.030358,1,345,0,345,101.511988,0.75,0,0.666667,0.083333,1,24,1200,1465.044906,268.949636,0.083333,12,"Installment",9,38.3333333333333,1,101.511988,14,102,0.707525298333333,5.44728346834424,"2"
"C17721",525.17417,1,91.23,48.9,42.33,0,0.333333,0.083333,0.25,0,0,4,4000,154.939835,233.341617,0,12,"Both Purchases",4,22.8075,0,0,23,0,0.1312935425,0.6640042911848,"3"
"C17722",510.953138,1,172.41,172.41,0,0,0.083333,0.083333,0,0,0,4,1200,959.003305,242.770679,0,12,"One-Off",1,172.41,0,0,43,0,0.425794281666667,3.95024353414607,"2"
"C17723",486.17036,0.545455,0,0,0,1494.441569,0,0,0,0.083333,1,0,1500,2945.61949,120.041669,0.181818,12,"Cash Advance",0,0,1,1494.441569,0,1494,0.324113573333333,24.5383083602411,"1"
"C17724",2291.684027,1,4983.93,4065.93,918,0,0.916667,0.75,0.583333,0,0,33,6500,1149.746347,624.917306,0,12,"Both Purchases",11,453.084545454545,0,0,151,0,0.352566773384615,1.83983758484679,"3"
"C17726",145.722404,1,529.7,240.2,289.5,38.259988,1,0.333333,1,0.083333,1,26,800,363.368053,188.105787,0,12,"All Three",12,44.1416666666667,1,38.259988,20,38,0.182153005,1.93172181885079,"3"
"C17727",286.814503,1,2016.14,1602.14,414,0,0.666667,0.416667,0.333333,0,0,14,1200,1525.089652,191.602655,0,12,"Both Purchases",8,252.0175,0,0,144,0,0.239012085833333,7.95964780341901,"3"
"C17728",22.455964,0.272727,185.25,0,185.25,0,0.25,0,0.166667,0,0,3,1000,371.216038,163.465952,1,12,"Installment",3,61.75,0,0,62,0,0.022455964,2.2709073874907,"1"
"C17729",1108.987965,1,0,0,0,75.070968,0,0,0,0.083333,1,0,1500,1690.172114,283.054152,0.083333,12,"Cash Advance",0,0,1,75.070968,0,75,0.73932531,5.97119703794347,"2"
"C17730",109.473217,1,1251.26,635.79,615.47,0,0.833333,0.25,0.666667,0,0,19,2700,958.931815,187.560093,0.25,12,"Both Purchases",10,125.126,0,0,66,0,0.0405456359259259,5.11266442483583,"3"
"C17731",233.092662,1,2613.65,945.45,1668.2,0,1,0.333333,1,0,0,39,6000,2255.232796,427.743632,0.666667,12,"Both Purchases",12,217.804166666667,0,0,67,0,0.038848777,5.27239361917608,"3"
"C17732",2112.63873,1,0,0,0,584.940187,0,0,0,0.25,5,0,3500,540.088813,746.131674,0,12,"Cash Advance",0,0,3,194.980062333333,0,117,0.603611065714286,0.723851877383241,"2"
"C17733",1.097736,0.272727,343.82,0,343.82,169.355104,0.833333,0,0.833333,0.083333,1,10,4000,169.895641,9.801394,0,12,"Installment",10,34.382,1,169.355104,34,169,0.000274434,17.3338242498975,"1"
"C17734",874.905296,1,484.04,0,484.04,0,1,0,1,0,0,12,1000,873.429792,194.064343,0,12,"Installment",12,40.3366666666667,0,0,40,0,0.874905296,4.50072269072119,"3"
"C17735",844.022439,1,0,0,0,1125.228876,0,0,0,0.166667,3,0,2500,535.604592,237.229776,0,12,"Cash Advance",0,0,2,562.614438,0,375,0.3376089756,2.25774605966833,"2"
"C17736",87.034432,0.636364,697.57,0,697.57,0,0.5,0,0.416667,0,0,15,3200,811.903413,112.569353,0.454545,12,"Installment",6,116.261666666667,0,0,47,0,0.02719826,7.21247294545612,"1"
"C17737",377.56851,1,542.51,542.51,0,0,0.5,0.5,0,0,0,9,1000,567.687367,175.936604,0,12,"One-Off",6,90.4183333333333,0,0,60,0,0.37756851,3.22665866052524,"3"
"C17738",2929.582949,1,0,0,0,1319.276782,0,0,0,0.4,11,0,3000,1153.353618,3422.988223,0,10,"Cash Advance",0,0,4,329.8191955,0,120,0.976527649666667,0.336943495817572,"2"
"C17739",1101.792789,1,1591.37,1591.37,0,447.953652,0.666667,0.666667,0,0.166667,2,10,3000,699.75547,228.555892,0,12,"One-Off",8,198.92125,2,223.976826,159,224,0.367264263,3.06163828845856,"2"
"C17740",623.583624,1,1344.85,1099.72,245.13,0,0.666667,0.5,0.333333,0,0,21,2200,1374.213771,304.225119,0.083333,12,"Both Purchases",8,168.10625,0,0,64,0,0.283447101818182,4.51709502330739,"3"
"C17741",5.109352,0.181818,0,0,0,78.990599,0,0,0,0.083333,1,0,1000,77.984721,14.840576,0.1,12,"Cash Advance",0,0,1,78.990599,0,79,0.005109352,5.2548311467156,"1"
"C17742",2696.052766,1,0,0,0,3100.942646,0,0,0,0.75,15,0,3000,815.306343,1011.866344,0,12,"Cash Advance",0,0,9,344.549182888889,0,207,0.898684255333333,0.805745094531971,"2"
"C17743",1592.102979,1,45.65,45.65,0,1465.069357,0.083333,0.083333,0,0.083333,1,1,5000,529.542832,424.939464,0,12,"One-Off",1,45.65,1,1465.069357,46,1465,0.3184205958,1.24616063430626,"2"
"C17744",14.453345,0.636364,38.65,38.65,0,0,0.083333,0.083333,0,0,0,1,1000,52.685663,162.687252,0,12,"One-Off",1,38.65,0,0,39,0,0.014453345,0.323846290058424,"1"
"C17745",1062.024069,1,0,0,0,402.337729,0,0,0,0.2,3,0,1200,583.53323,267.478951,0,10,"Cash Advance",0,0,2,201.1688645,0,134,0.8850200575,2.18160430126706,"2"
"C17746",1033.485033,1,137.57,0,137.57,0,0.166667,0,0.166667,0,0,3,1000,423.925626,708.363328,0,12,"Installment",2,68.785,0,0,46,0,1.033485033,0.598457894759905,"2"
"C17747",803.052704,1,19.75,19.75,0,0,0.083333,0.083333,0,0,0,1,2000,402.155365,322.394919,0,12,"One-Off",1,19.75,0,0,20,0,0.401526352,1.24739982332042,"2"
"C17748",1551.908555,1,416.64,105,311.64,0,1,0.083333,1,0,0,14,2500,539.653696,366.329349,0,12,"Both Purchases",12,34.72,0,0,30,0,0.620763422,1.47313803131837,"3"
"C17749",936.370785,1,158.45,158.45,0,0,0.25,0.25,0,0,0,3,1700,160.698863,443.538283,0,12,"One-Off",3,52.8166666666667,0,0,53,0,0.550806344117647,0.362311144627847,"2"
"C17750",1420.156349,1,0,0,0,445.913736,0,0,0,0.333333,5,0,1500,661.562552,772.85986,0,12,"Cash Advance",0,0,4,111.478434,0,89,0.946770899333333,0.855992898893727,"2"
"C17751",14.143579,0.875,175.98,0,175.98,0,0.875,0,0.75,0,0,7,1500,171.928796,111.573318,1,8,"Installment",7,25.14,0,0,25,0,0.00942905266666667,1.54094902869161,"3"
"C17752",68.10541,0.25,0,0,0,462.554056,0,0,0,0.25,6,0,500,0,34.7042035399625,0,8,"Cash Advance",0,0,2,231.277028,0,77,0.13621082,0,"1"
"C17754",2513.983606,1,0,0,0,6140.025312,0,0,0,0.25,4,0,6000,560.461934,741.924179,0,12,"Cash Advance",0,0,3,2046.675104,0,1535,0.418997267666667,0.755416725675954,"2"
"C17755",542.979227,1,1134.96,0,1134.96,2370.439178,1,0,1,0.583333,15,12,1000,2669.005392,422.556516,0.25,12,"Installment",12,94.58,7,338.634168285714,95,158,0.542979227,6.31632761758193,"2"
"C17756",144.436235,0.181818,0,0,0,944.893512,0,0,0,0.083333,1,0,1000,542.036637,365.765347,0,12,"Cash Advance",0,0,1,944.893512,0,945,0.144436235,1.48192452195314,"1"
"C17758",39.469095,0.636364,418.97,0,418.97,0,1,0,1,0,0,30,3000,655.157042,109.865935,0,12,"Installment",12,34.9141666666667,0,0,14,0,0.013156365,5.96324094452025,"3"
"C17759",2579.907754,1,125.51,0,125.51,1377.049309,0.25,0,0.166667,0.416667,10,3,3000,666.355831,774.460823,0,12,"Installment",3,41.8366666666667,5,275.4098618,42,138,0.859969251333333,0.860412575059333,"2"
"C17760",34.703482,1,247.02,0,247.02,0,1,0,1,0,0,18,2500,194.419235,162.909028,0.166667,12,"Installment",12,20.585,0,0,14,0,0.0138813928,1.19342210426791,"3"
"C17761",29.466141,0.545455,149,149,0,0,0.083333,0.083333,0,0,0,1,1000,350.176472,215.215582,0,12,"One-Off",1,149,0,0,149,0,0.029466141,1.62709627595645,"1"
"C17762",2764.810135,1,390.52,369.8,20.72,75.74986,0.333333,0.25,0.083333,0.083333,2,6,3000,743.242536,1093.199562,0,12,"All Three",4,97.63,1,75.74986,65,38,0.921603378333333,0.679878186778856,"2"
"C17763",27.931382,0.5,169.4,0,169.4,0,0.4,0,0.2,0,0,5,1500,116.255235,145.094293,0,10,"Installment",4,42.35,0,0,34,0,0.0186209213333333,0.801239198291555,"1"
"C17765",1615.724155,1,673.74,484.46,189.28,624.03835,1,0.333333,0.75,0.416667,12,18,2000,785.833719,873.816183,0,12,"All Three",12,56.145,5,124.80767,37,52,0.8078620775,0.899312388907771,"2"
"C17767",348.321822,1,0,0,0,178.138151,0,0,0,0.181818,2,0,500,142.741177,195.413588,0,11,"Cash Advance",0,0,2,89.0690755,0,89,0.696643644,0.730456763323951,"2"
"C17768",992.724168,1,527.88,0,527.88,1677.055839,1,0,0.916667,0.166667,2,12,2000,2997.714455,373.079303,0,12,"Installment",12,43.99,2,838.5279195,44,839,0.496362084,8.03505965325554,"2"
"C17769",5.170635,0.545455,367.95,0,367.95,0,0.916667,0,0.916667,0,0,11,1000,400.457139,28.883262,0.125,12,"Installment",11,33.45,0,0,33,0,0.005170635,13.8646784078613,"1"
"C17770",1361.815512,1,1309.72,1106.81,202.91,814.086208,0.916667,0.75,0.916667,0.75,9,53,1700,1668.192483,585.993296,0,12,"All Three",11,119.065454545455,9,90.4540231111111,25,90,0.801067948235294,2.84677741944679,"2"
"C17771",1186.276559,1,391.67,391.67,0,0,0.5,0.5,0,0,0,8,1200,488.194864,927.681751,0,12,"One-Off",6,65.2783333333333,0,0,49,0,0.988563799166667,0.526252525150729,"2"
"C17772",2966.412112,1,1473.26,0,1473.26,979.388828,1,0,1,0.166667,2,20,3500,1464.911757,1562.426492,0,12,"Installment",12,122.771666666667,2,489.694414,74,490,0.847546317714286,0.937587633402724,"2"
"C17773",1910.793773,1,2754.09,40,2714.09,0,1,0.083333,1,0,0,122,5000,613.246821,688.900224,0,12,"Both Purchases",12,229.5075,0,0,23,0,0.3821587546,0.89018235099311,"3"
"C17774",1175.065336,1,2707.46,2468.96,238.5,323.014918,0.75,0.666667,0.333333,0.166667,2,29,1700,2288.300302,708.708009,0.083333,12,"All Three",9,300.828888888889,2,161.507459,93,162,0.691214903529412,3.22883369870313,"2"
"C17776",378.320894,1,315.02,0,315.02,0,1,0,1,0,0,20,1500,206.090316,202.391607,0,12,"Installment",12,26.2516666666667,0,0,16,0,0.252213929333333,1.01827501176963,"3"
"C17777",1492.443188,1,1777.27,0,1777.27,0,0.916667,0,0.833333,0,0,19,5000,1969.412866,344.759419,0,12,"Installment",11,161.57,0,0,94,0,0.2984886376,5.71242657187562,"3"
"C17778",434.393219,1,343.5,343.5,0,949.910781,0.166667,0.166667,0,0.166667,5,2,1700,504.635307,168.986753,0,12,"One-Off",2,171.75,2,474.9553905,172,190,0.255525422941176,2.98624180914347,"2"
"C17779",11.673388,0.272727,76,76,0,0,0.083333,0.083333,0,0,0,1,4000,447.312571,84.678373,0,12,"One-Off",1,76,0,0,76,0,0.002918347,5.28248896562998,"1"
"C17780",1.063114,0.090909,20.74,0,20.74,0,0.166667,0,0.166667,0,0,2,1500,168.489938,98.859855,0,12,"Installment",2,10.37,0,0,10,0,0.000708742666666667,1.70433122727117,"1"
"C17781",12.169653,1,187.32,0,187.32,0,1,0,1,0,0,12,2000,182.885361,162.175616,1,12,"Installment",12,15.61,0,0,16,0,0.0060848265,1.12769949953512,"3"
"C17782",738.067431,1,752.97,752.97,0,0,0.666667,0.666667,0,0,0,11,2500,1393.051729,282.663936,0,12,"One-Off",8,94.12125,0,0,68,0,0.2952269724,4.92829665047896,"3"
"C17783",77.285458,1,495,0,495,0,1,0,0.916667,0,0,12,1500,416.913773,206.712535,0.181818,12,"Installment",12,41.25,0,0,41,0,0.0515236386666667,2.01687707520978,"3"
"C17785",1247.905033,1,553.67,0,553.67,0,0.916667,0,0.916667,0,0,11,1200,1927.232575,1247.614497,0.083333,12,"Installment",11,50.3336363636364,0,0,50,0,1.03992086083333,1.54473403413811,"2"
"C17786",88.35088,1,697.91,477.91,220,0,1,1,0.416667,0,0,31,5000,646.026876,173.2831,0.25,12,"Both Purchases",12,58.1591666666667,0,0,23,0,0.017670176,3.7281585798038,"3"
"C17787",252.174753,1,411.01,411.01,0,0,0.833333,0.833333,0,0,0,28,1000,459.467285,188.121403,0,12,"One-Off",10,41.101,0,0,15,0,0.252174753,2.44239771590477,"3"
"C17789",3374.66122,1,0,0,0,1154.99477,0,0,0,0.333333,7,0,4000,913.221146,1284.060029,0,12,"Cash Advance",0,0,4,288.7486925,0,165,0.843665305,0.711198172496031,"2"
"C17790",1865.008929,1,0,0,0,2087.392116,0,0,0,0.25,3,0,2500,2709.693363,460.334824,0.083333,12,"Cash Advance",0,0,3,695.797372,0,696,0.7460035716,5.88635319712419,"2"
"C17791",2413.719637,1,0,0,0,905.709193,0,0,0,0.083333,5,0,2500,626.891685,770.717959,0,12,"Cash Advance",0,0,1,905.709193,0,181,0.9654878548,0.81338663213893,"2"
"C17792",411.27629,1,1524.65,1153.52,371.13,0,1,0.583333,1,0,0,51,900,626.104114,236.645745,0.083333,12,"Both Purchases",12,127.054166666667,0,0,30,0,0.456973655555556,2.64574422836126,"3"
"C17793",97.281118,0.818182,3091.75,1456.8,1634.95,0,1,0.416667,1,0,0,48,3000,3424.057988,136.71723,0.636364,12,"Both Purchases",12,257.645833333333,0,0,64,0,0.0324270393333333,25.0448168676326,"3"
"C17794",568.222966,1,140.03,140.03,0,0,0.083333,0.083333,0,0,0,4,1200,203.362743,203.599221,0,12,"One-Off",1,140.03,0,0,35,0,0.473519138333333,0.998838512255408,"2"
"C17795",2773.411911,1,418.68,0,418.68,2260.076139,1,0,1,0.666667,14,31,3000,2027.44214,1938.332752,0,12,"Installment",12,34.89,8,282.509517375,14,161,0.924470637,1.04597218300524,"2"
"C17796",294.720216,1,1880,0,1880,0,1,0,0.833333,0,0,6,1000,1479.018473,87.232429,1,6,"Installment",6,313.333333333333,0,0,313,0,0.294720216,16.9549156197405,"3"
"C17797",1619.001848,0.363636,0,0,0,4892.793928,0,0,0,0.181818,3,0,5000,368.653175,403.883591,0,11,"Cash Advance",0,0,2,2446.396964,0,1631,0.3238003696,0.912770865702241,"2"
"C17798",197.159684,1,0,0,0,351.023706,0,0,0,0.25,2,0,1000,373.550284,107.037616,0,8,"Cash Advance",0,0,2,175.511853,0,176,0.197159684,3.48989727125462,"2"
"C17799",954.617658,1,0,0,0,808.545456,0,0,0,0.333333,4,0,2000,228.635319,398.358635,0,12,"Cash Advance",0,0,4,202.136364,0,202,0.477308829,0.57394342412083,"2"
"C17800",44.935526,1,401.06,0,401.06,0,0.916667,0,0.916667,0,0,11,1000,441.438423,181.013795,0.4,12,"Installment",11,36.46,0,0,36,0,0.044935526,2.43870044821722,"3"
"C17801",28.497217,1,258.91,0,258.91,0,1,0,1,0,0,21,5000,247.067092,162.594517,0.75,12,"Installment",12,21.5758333333333,0,0,12,0,0.0056994434,1.51952905029387,"3"
"C17803",1007.440908,1,430.54,0,430.54,687.666124,1,0,1,0.166667,2,21,4000,1526.508633,286.221253,0,12,"Installment",12,35.8783333333333,2,343.833062,21,344,0.251860227,5.33331685540486,"3"
"C17804",2471.904646,1,1590.58,1590.58,0,283.730479,0.583333,0.583333,0,0.166667,2,35,6500,813.995856,622.038869,0,12,"One-Off",7,227.225714285714,2,141.8652395,45,142,0.380293022461538,1.30859323519219,"2"
"C17805",733.100601,0.714286,0,0,0,1588.05231,0,0,0,0.428571,4,0,1500,582.050862,200.248315,0,7,"Cash Advance",0,0,3,529.35077,0,397,0.488733734,2.90664549162374,"2"
"C17806",1159.619047,0.909091,0,0,0,73.699863,0,0,0,0.090909,1,0,1200,192.970203,391.470419,0,11,"Cash Advance",0,0,1,73.699863,0,74,0.966349205833333,0.49293686989923,"2"
"C17807",1818.933435,1,0,0,0,1566.811923,0,0,0,0.333333,11,0,2000,805.588424,2754.62376,0,12,"Cash Advance",0,0,4,391.70298075,0,142,0.9094667175,0.292449530022205,"2"
"C17808",90.582466,1,809.79,0,809.79,0,1,0,1,0,0,44,2700,766.101615,175.058479,0.916667,12,"Installment",12,67.4825,0,0,18,0,0.0335490614814815,4.37626111786336,"3"
"C17809",1819.444477,1,0,0,0,197.334971,0,0,0,0.333333,4,0,2500,572.900672,469.774269,0,12,"Cash Advance",0,0,4,49.33374275,0,49,0.7277777908,1.21952331109902,"2"
"C17810",28.832982,0.9,266.58,0,266.58,0,0.9,0,0.8,0,0,18,1500,223.918762,138.849662,0.75,10,"Installment",9,29.62,0,0,15,0,0.019221988,1.61267055875152,"3"
"C17811",7.833571,0.181818,92.24,0,92.24,0,0.166667,0,0.166667,0,0,2,1500,484.14452,83.689672,0.5,12,"Installment",2,46.12,0,0,46,0,0.00522238066666667,5.78499722164044,"1"
"C17812",433.075331,1,750,0,750,0,1,0,0.916667,0,0,12,1500,719.974026,195.907231,0,12,"Installment",12,62.5,0,0,62,0,0.288716887333333,3.6750763222211,"3"
"C17814",2724.169852,1,49,49,0,189.855977,0.083333,0.083333,0,0.083333,1,1,3000,558.687221,1164.897621,0,12,"One-Off",1,49,1,189.855977,49,190,0.908056617333333,0.47960199328109,"2"
"C17815",83.030075,1,2298.89,567.55,1731.34,0,0.916667,0.166667,0.833333,0,0,22,1000,2034.589917,166.237338,1,12,"Both Purchases",11,208.99,0,0,104,0,0.083030075,12.2390669958875,"3"
"C17816",1008.494418,1,639.7,0,639.7,0,1,0,1,0,0,32,1000,862.819773,1027.530687,0,12,"Installment",12,53.3083333333333,0,0,20,0,1.008494418,0.839702194704381,"2"
"C17817",1688.247199,1,1937.64,928.18,1009.46,967.811335,0.818182,0.454545,0.545455,0.454545,16,22,2500,745.063871,963.517552,0,11,"All Three",9,215.293333333333,5,193.562267,88,60,0.6752988796,0.773274829766671,"2"
"C17818",608.300379,1,0,0,0,27.107553,0,0,0,0.083333,1,0,1700,204.950565,214.137194,0,12,"Cash Advance",0,0,1,27.107553,0,27,0.357823752352941,0.957099330441399,"2"
"C17819",211.865308,0.909091,2505.3,0,2505.3,0,0.833333,0,0.833333,0,0,20,3800,2944.674292,149.123712,1,12,"Installment",10,250.53,0,0,125,0,0.0557540284210526,19.7465195340631,"3"
"C17820",454.181676,1,1361.65,1361.65,0,0,0.25,0.25,0,0,0,9,4000,1643.948056,152.368392,0.166667,12,"One-Off",3,453.883333333333,0,0,151,0,0.113545419,10.7892984523982,"3"
"C17821",2646.022772,1,1541.13,487,1054.13,1234.504809,0.916667,0.25,0.833333,0.333333,6,17,4000,600.203047,575.913224,0,12,"All Three",11,140.102727272727,4,308.62620225,91,206,0.661505693,1.04217618555673,"2"
"C17822",332.697638,1,1080,555,525,0,0.5,0.083333,0.333333,0,0,6,2000,603.181053,99.565218,0,12,"Both Purchases",6,180,0,0,180,0,0.166348819,6.05815027693707,"3"
"C17823",489.488586,1,215,70,145,732.654518,0.333333,0.166667,0.083333,0.416667,10,5,700,881.801225,316.534888,0.090909,12,"All Three",4,53.75,5,146.5309036,43,73,0.699269408571429,2.78579473678743,"2"
"C17824",312.197634,0.181818,0,0,0,5104.121726,0,0,0,0.181818,8,0,8000,0,577.867375063238,0,11,"Cash Advance",0,0,2,2552.060863,0,638,0.03902470425,0,"1"
"C17825",205.421413,1,1174.98,0,1174.98,0,1,0,0.833333,0,0,6,1000,989.875292,78.504927,0.5,6,"Installment",6,195.83,0,0,196,0,0.205421413,12.6090849304274,"3"
"C17826",3300.406797,1,459,170,289,3895.391723,0.666667,0.25,0.416667,0.416667,13,9,5000,1585.23765,904.654686,0,12,"All Three",8,57.375,5,779.0783446,51,300,0.6600813594,1.75231242874477,"2"
"C17828",685.063917,1,0,0,0,110.795488,0,0,0,0.25,4,0,700,308.035273,334.274864,0,12,"Cash Advance",0,0,3,36.9318293333333,0,28,0.978662738571428,0.921502949141878,"2"
"C17829",467.439275,1,0,0,0,938.573177,0,0,0,0.333333,6,0,800,581.994796,214.399847,0,12,"Cash Advance",0,0,4,234.64329425,0,156,0.58429909375,2.71452990355912,"2"
"C17830",722.404832,0.909091,0,0,0,1356.687002,0,0,0,0.333333,5,0,1500,215.857868,273.52542,0,12,"Cash Advance",0,0,4,339.1717505,0,271,0.481603221333333,0.789169313769813,"2"
"C17831",16.976117,0.454545,424.99,0,424.99,0,0.583333,0,0.5,0,0,7,5000,603.395705,77.553281,0.5,12,"Installment",7,60.7128571428571,0,0,61,0,0.0033952234,7.78040203095985,"1"
"C17832",275.240429,0.909091,0,0,0,610.08928,0,0,0,0.25,5,0,700,1186.237636,189.618452,0.090909,12,"Cash Advance",0,0,3,203.363093333333,0,122,0.393200612857143,6.25591878579412,"2"
"C17833",666.247487,1,511.34,103,408.34,100.749379,0.833333,0.083333,0.833333,0.166667,4,12,700,1145.870591,768.267252,0,12,"All Three",10,51.134,2,50.3746895,43,25,0.951782124285714,1.49149998000956,"2"
"C17834",20.594739,1,320.64,0,320.64,0,1,0,1,0,0,12,4000,273.840392,168.037964,0.416667,12,"Installment",12,26.72,0,0,27,0,0.00514868475,1.62963407483323,"3"
"C17835",300.012533,1,3286.41,2689.44,596.97,0,1,1,0.5,0,0,53,1400,3035.03764,210.567593,0.545455,12,"Both Purchases",12,273.8675,0,0,62,0,0.214294666428571,14.4136027617507,"3"
"C17836",45.905486,1,398.4,0,398.4,0,1,0,1,0,0,12,4000,403.594309,171.92066,0.916667,12,"Installment",12,33.2,0,0,33,0,0.0114763715,2.34756142164647,"3"
"C17837",3377.632916,1,0,0,0,1241.559904,0,0,0,0.083333,2,0,5000,1028.191288,724.601528,0,12,"Cash Advance",0,0,1,1241.559904,0,621,0.6755265832,1.41897477202118,"2"
"C17838",25.407311,1,504.96,0,504.96,0,1,0,1,0,0,48,3000,464.099225,166.39765,0.916667,12,"Installment",12,42.08,0,0,11,0,0.00846910366666667,2.78909723184192,"3"
"C17839",504.127471,0.909091,0,0,0,18.042768,0,0,0,0.083333,1,0,1200,1383.846999,376.80756,0.1,12,"Cash Advance",0,0,1,18.042768,0,18,0.420106225833333,3.67255635476103,"2"
"C17840",2270.623981,1,1200,1200,0,2629.671395,0.083333,0.083333,0,0.333333,9,1,3000,967.527752,1172.021803,0,12,"One-Off",1,1200,4,657.41784875,1200,292,0.756874660333333,0.825520267219807,"2"
"C17841",2230.689402,1,0,0,0,2393.464326,0,0,0,0.166667,4,0,2500,458.73255,467.263413,0,12,"Cash Advance",0,0,2,1196.732163,0,598,0.8922757608,0.981742925376441,"2"
"C17842",30.217276,0.636364,332.5,0,332.5,0,0.583333,0,0.5,0,0,8,3000,262.580865,86.813318,0.416667,12,"Installment",7,47.5,0,0,42,0,0.0100724253333333,3.02466108944252,"3"
"C17843",2741.024256,1,0,0,0,36.741165,0,0,0,0.083333,2,0,3000,542.317437,4738.971247,0,12,"Cash Advance",0,0,1,36.741165,0,18,0.913674752,0.114437798571433,"2"
"C17844",124.58001,0.818182,1302.02,0,1302.02,0,0.75,0,0.75,0,0,9,3000,1737.687605,162.034789,0.555556,12,"Installment",9,144.668888888889,0,0,145,0,0.04152667,10.724163716472,"3"
"C17845",1.695294,0.090909,9.87,0,9.87,0,0.083333,0,0.083333,0,0,1,5000,151.732627,98.617471,0.5,12,"Installment",1,9.87,0,0,10,0,0.0003390588,1.53859783120985,"1"
"C17846",349.788099,1,400.6,400.6,0,0,0.416667,0.416667,0,0,0,6,450,308.109946,170.326506,0,12,"One-Off",5,80.12,0,0,67,0,0.777306886666667,1.80893715978651,"2"
"C17847",16.388956,0.272727,68.88,0,68.88,0,0.166667,0,0.166667,0,0,2,3000,639.609691,129.312379,0,12,"Installment",2,34.44,0,0,34,0,0.00546298533333333,4.94623713480672,"1"
